timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/09/24 01:44:26.001, 39374, 46068, 83, 335.60
2026/09/24 01:44:27.002, 39374, 46068, 88, 293.70
2026/09/24 01:44:28.004, 39374, 46068, 86, 334.75
2026/09/24 01:44:29.005, 39374, 46068, 84, 340.92
2026/09/24 01:44:30.006, 39374, 46068, 86, 260.08
2026/09/24 01:44:31.008, 39374, 46068, 87, 237.58
2026/09/24 01:44:32.009, 39374, 46068, 73, 267.01
2026/09/24 01:44:33.009, 39374, 46068, 100, 331.45
2026/09/24 01:44:34.010, 39374, 46068, 100, 345.77
2026/09/24 01:44:35.011, 39374, 46068, 100, 349.13
2026/09/24 01:44:36.013, 39374, 46068, 100, 348.02
2026/09/24 01:44:37.014, 39374, 46068, 100, 343.11
2026/09/24 01:44:38.016, 39374, 46068, 75, 313.97
2026/09/24 01:44:39.017, 39374, 46068, 87, 296.91
2026/09/24 01:44:40.018, 39374, 46068, 87, 309.24
2026/09/24 01:44:41.020, 39374, 46068, 86, 301.16
2026/09/24 01:44:42.022, 39374, 46068, 80, 309.47
2026/09/24 01:44:43.023, 39374, 46068, 79, 305.68
2026/09/24 01:44:44.024, 39374, 46068, 80, 304.86
2026/09/24 01:44:45.027, 39374, 46068, 89, 309.27
2026/09/24 01:44:46.028, 39374, 46068, 89, 310.54
2026/09/24 01:44:47.029, 39374, 46068, 87, 312.04
2026/09/24 01:44:48.031, 39374, 46068, 88, 310.12
2026/09/24 01:44:49.032, 39374, 46068, 88, 308.29
2026/09/24 01:44:50.033, 39374, 46068, 87, 307.41
2026/09/24 01:44:51.035, 39374, 46068, 88, 306.14
2026/09/24 01:44:52.036, 39374, 46068, 82, 315.58
2026/09/24 01:44:53.038, 39374, 46068, 90, 310.23
2026/09/24 01:44:54.039, 39374, 46068, 88, 308.83
2026/09/24 01:44:55.040, 39374, 46068, 89, 316.69
2026/09/24 01:44:56.041, 39374, 46068, 88, 307.50
2026/09/24 01:44:57.042, 39374, 46068, 87, 311.40
2026/09/24 01:44:58.044, 39374, 46068, 27, 297.14
2026/09/24 01:44:59.044, 39374, 46068, 100, 329.21
2026/09/24 01:45:00.046, 39374, 46068, 100, 336.71
2026/09/24 01:45:01.047, 39374, 46068, 100, 350.62
2026/09/24 01:45:02.049, 39374, 46068, 100, 330.49
2026/09/24 01:45:03.051, 39374, 46068, 100, 359.92
2026/09/24 01:45:04.052, 39374, 46068, 84, 296.38
2026/09/24 01:45:05.054, 39374, 46068, 87, 296.43
2026/09/24 01:45:06.055, 39374, 46068, 87, 303.82
2026/09/24 01:45:07.056, 39374, 46068, 88, 295.46
2026/09/24 01:45:08.057, 39374, 46068, 86, 302.83
2026/09/24 01:45:09.059, 39374, 46068, 83, 308.07
2026/09/24 01:45:10.060, 39374, 46068, 79, 305.09
2026/09/24 01:45:11.062, 39374, 46068, 81, 304.69
2026/09/24 01:45:12.063, 39374, 46068, 85, 310.61
2026/09/24 01:45:13.064, 39374, 46068, 87, 305.99
2026/09/24 01:45:14.066, 39374, 46068, 86, 306.16
2026/09/24 01:45:15.068, 39374, 46068, 79, 302.07
2026/09/24 01:45:16.069, 39374, 46068, 86, 307.20
2026/09/24 01:45:17.070, 39374, 46068, 86, 313.95
2026/09/24 01:45:18.071, 39374, 46068, 76, 298.42
2026/09/24 01:45:19.072, 39374, 46068, 86, 294.42
2026/09/24 01:45:20.074, 39374, 46068, 87, 305.71
2026/09/24 01:45:21.076, 39374, 46068, 88, 309.42
2026/09/24 01:45:22.077, 39374, 46068, 88, 310.94
2026/09/24 01:45:23.079, 39374, 46068, 88, 312.11
2026/09/24 01:45:24.080, 39374, 46068, 86, 303.39
2026/09/24 01:45:25.081, 39374, 46068, 72, 299.39
2026/09/24 01:45:26.082, 39374, 46068, 100, 348.14
2026/09/24 01:45:27.083, 39374, 46068, 100, 339.37
2026/09/24 01:45:28.085, 39374, 46068, 100, 347.74
2026/09/24 01:45:29.086, 39374, 46068, 100, 340.79
2026/09/24 01:45:30.088, 39374, 46068, 86, 335.85
2026/09/24 01:45:31.089, 39374, 46068, 79, 305.54
2026/09/24 01:45:32.091, 39374, 46068, 90, 308.69
2026/09/24 01:45:33.093, 39374, 46068, 83, 312.50
2026/09/24 01:45:34.094, 39374, 46068, 89, 322.29
2026/09/24 01:45:35.095, 39374, 46068, 89, 312.52
2026/09/24 01:45:36.097, 39374, 46068, 89, 301.08
2026/09/24 01:45:37.098, 39374, 46068, 89, 313.07
2026/09/24 01:45:38.099, 39374, 46068, 89, 310.44
2026/09/24 01:45:39.101, 39374, 46068, 82, 315.91
2026/09/24 01:45:40.103, 39374, 46068, 87, 299.19
2026/09/24 01:45:41.104, 39374, 46068, 89, 308.81
2026/09/24 01:45:42.105, 39374, 46068, 90, 317.47
2026/09/24 01:45:43.107, 39374, 46068, 89, 309.93
2026/09/24 01:45:44.108, 39374, 46068, 86, 310.45
2026/09/24 01:45:45.110, 39374, 46068, 89, 311.34
2026/09/24 01:45:46.112, 39374, 46068, 90, 312.90
2026/09/24 01:45:47.113, 39374, 46068, 89, 316.45
2026/09/24 01:45:48.114, 39374, 46068, 86, 311.69
2026/09/24 01:45:49.115, 39374, 46068, 87, 317.68
2026/09/24 01:45:50.117, 39374, 46068, 87, 322.59
2026/09/24 01:45:51.118, 43550, 46068, 100, 286.20
2026/09/24 01:45:52.119, 43550, 46068, 100, 341.17
2026/09/24 01:45:53.120, 43550, 46068, 100, 337.00
2026/09/24 01:45:54.122, 43550, 46068, 100, 334.99
2026/09/24 01:45:55.124, 43550, 46068, 100, 334.14
2026/09/24 01:45:56.126, 43550, 46068, 100, 334.81
2026/09/24 01:45:57.127, 43550, 46068, 83, 309.13
2026/09/24 01:45:58.129, 43550, 46068, 85, 313.65
2026/09/24 01:45:59.130, 43550, 46068, 81, 298.46
2026/09/24 01:46:00.131, 43550, 46068, 85, 307.59
2026/09/24 01:46:01.133, 43550, 46068, 85, 316.30
2026/09/24 01:46:02.134, 43550, 46068, 86, 315.07
2026/09/24 01:46:03.135, 43550, 46068, 86, 311.98
2026/09/24 01:46:04.136, 43550, 46068, 86, 306.09
2026/09/24 01:46:05.138, 43550, 46068, 85, 299.48
2026/09/24 01:46:06.139, 43550, 46068, 84, 296.84
2026/09/24 01:46:07.140, 43550, 46068, 85, 330.45
2026/09/24 01:46:08.142, 43550, 46068, 86, 289.26
2026/09/24 01:46:09.144, 43550, 46068, 85, 332.39
2026/09/24 01:46:10.145, 43550, 46068, 83, 339.62
2026/09/24 01:46:11.146, 43550, 46068, 84, 234.30
2026/09/24 01:46:12.147, 43550, 46068, 88, 297.49
2026/09/24 01:46:13.149, 43550, 46068, 87, 334.45
2026/09/24 01:46:14.150, 43550, 46068, 87, 342.99
2026/09/24 01:46:15.151, 43550, 46068, 87, 302.01
2026/09/24 01:46:16.152, 43550, 46068, 89, 243.07
2026/09/24 01:46:17.153, 43550, 46068, 89, 277.21
2026/09/24 01:46:18.154, 43550, 46068, 88, 271.12
2026/09/24 01:46:19.155, 43550, 46068, 88, 279.45
2026/09/24 01:46:20.157, 43550, 46068, 86, 342.88
2026/09/24 01:46:21.158, 43550, 46068, 87, 299.69
2026/09/24 01:46:22.159, 43550, 46068, 100, 283.41
2026/09/24 01:46:23.160, 43550, 46068, 100, 317.66
2026/09/24 01:46:24.162, 43550, 46068, 100, 346.64
2026/09/24 01:46:25.164, 43550, 46068, 100, 361.81
2026/09/24 01:46:26.165, 43550, 46068, 87, 338.73
2026/09/24 01:46:27.167, 43550, 46068, 90, 309.49
2026/09/24 01:46:28.169, 43550, 46068, 82, 307.12
2026/09/24 01:46:29.170, 43550, 46068, 85, 311.27
2026/09/24 01:46:30.172, 43550, 46068, 90, 309.66
2026/09/24 01:46:31.174, 43550, 46068, 89, 307.62
2026/09/24 01:46:32.175, 43550, 46068, 90, 292.40
2026/09/24 01:46:33.177, 43550, 46068, 82, 295.75
2026/09/24 01:46:34.178, 43550, 46068, 77, 306.75
2026/09/24 01:46:35.180, 43550, 46068, 79, 307.63
2026/09/24 01:46:36.181, 43550, 46068, 90, 304.85
2026/09/24 01:46:37.182, 43550, 46068, 89, 310.42
2026/09/24 01:46:38.183, 43550, 46068, 85, 308.15
2026/09/24 01:46:39.184, 43550, 46068, 80, 300.26
2026/09/24 01:46:40.186, 43550, 46068, 87, 310.41
2026/09/24 01:46:41.187, 43550, 46068, 88, 308.91
2026/09/24 01:46:42.188, 43550, 46068, 87, 307.85
2026/09/24 01:46:43.189, 43550, 46068, 89, 313.74
2026/09/24 01:46:44.191, 43550, 46068, 89, 309.34
2026/09/24 01:46:45.192, 43550, 46068, 90, 312.00
2026/09/24 01:46:46.193, 43550, 46068, 5, 294.76
2026/09/24 01:46:47.194, 43550, 46068, 100, 353.66
2026/09/24 01:46:48.195, 43550, 46068, 100, 345.50
2026/09/24 01:46:49.197, 43550, 46068, 83, 320.58
2026/09/24 01:46:50.198, 43550, 46068, 85, 298.18
2026/09/24 01:46:51.200, 43550, 46068, 85, 302.56
2026/09/24 01:46:52.202, 43550, 46068, 86, 307.68
2026/09/24 01:46:53.204, 43550, 46068, 84, 297.56
2026/09/24 01:46:54.206, 43550, 46068, 85, 295.53
2026/09/24 01:46:55.208, 43550, 46068, 83, 299.35
2026/09/24 01:46:56.210, 43550, 46068, 84, 294.03
2026/09/24 01:46:57.211, 43550, 46068, 85, 296.87
2026/09/24 01:46:58.212, 43550, 46068, 90, 302.32
2026/09/24 01:46:59.213, 43550, 46068, 84, 300.04
2026/09/24 01:47:00.214, 43550, 46068, 93, 296.39
2026/09/24 01:47:01.216, 43550, 46068, 88, 314.07
2026/09/24 01:47:02.218, 43550, 46068, 84, 309.50
2026/09/24 01:47:03.219, 45086, 46068, 46, 283.47
2026/09/24 01:47:04.220, 31606, 46068, 100, 313.31
2026/09/24 01:47:05.221, 31606, 46068, 100, 343.68
2026/09/24 01:47:06.222, 34678, 46068, 100, 341.95
2026/09/24 01:47:07.224, 36216, 46068, 100, 338.55
2026/09/24 01:47:08.225, 36216, 46068, 100, 329.70
2026/09/24 01:47:09.231, 36216, 46068, 100, 353.77
2026/09/24 01:47:10.232, 36216, 46068, 100, 335.64
2026/09/24 01:47:11.233, 36222, 46068, 87, 301.75
2026/09/24 01:47:12.236, 36222, 46068, 82, 323.13
2026/09/24 01:47:13.237, 36222, 46068, 85, 320.58
2026/09/24 01:47:14.238, 36222, 46068, 88, 311.34
2026/09/24 01:47:15.240, 36224, 46068, 87, 312.11
2026/09/24 01:47:16.242, 36224, 46068, 87, 310.84
2026/09/24 01:47:17.243, 36224, 46068, 87, 321.60
2026/09/24 01:47:18.244, 36224, 46068, 87, 296.30
2026/09/24 01:47:19.245, 36224, 46068, 88, 309.59
2026/09/24 01:47:20.247, 36224, 46068, 88, 344.48
2026/09/24 01:47:21.248, 36224, 46068, 88, 295.59
2026/09/24 01:47:22.249, 36224, 46068, 88, 272.33
2026/09/24 01:47:23.251, 36224, 46068, 88, 300.69
2026/09/24 01:47:24.252, 36224, 46068, 87, 274.47
2026/09/24 01:47:25.253, 36224, 46068, 90, 245.58
2026/09/24 01:47:26.254, 36224, 46068, 86, 341.38
2026/09/24 01:47:27.256, 36224, 46068, 87, 337.43
2026/09/24 01:47:28.257, 36224, 46068, 92, 287.92
2026/09/24 01:47:29.259, 36224, 46068, 88, 343.92
2026/09/24 01:47:30.260, 36224, 46068, 86, 305.53
2026/09/24 01:47:31.262, 36224, 46068, 88, 327.01
2026/09/24 01:47:32.264, 36224, 46068, 87, 318.31
2026/09/24 01:47:33.265, 36224, 46068, 87, 316.77
2026/09/24 01:47:34.266, 36224, 46068, 86, 317.54
2026/09/24 01:47:35.267, 36224, 46068, 86, 320.82
2026/09/24 01:47:36.268, 36224, 46068, 100, 322.33
2026/09/24 01:47:37.270, 36224, 46068, 100, 348.85
2026/09/24 01:47:38.271, 36224, 46068, 100, 348.54
2026/09/24 01:47:39.272, 36224, 46068, 84, 330.19
2026/09/24 01:47:40.273, 36224, 46068, 83, 299.77
2026/09/24 01:47:41.274, 36224, 46068, 84, 306.36
2026/09/24 01:47:42.276, 36224, 46068, 85, 298.90
2026/09/24 01:47:43.277, 36224, 46068, 84, 303.33
2026/09/24 01:47:44.279, 36224, 46068, 92, 305.38
2026/09/24 01:47:45.280, 36224, 46068, 91, 306.74
2026/09/24 01:47:46.282, 36224, 46068, 92, 306.80
2026/09/24 01:47:47.284, 36224, 46068, 83, 298.12
2026/09/24 01:47:48.286, 36224, 46068, 91, 299.32
2026/09/24 01:47:49.288, 36224, 46068, 91, 299.82
2026/09/24 01:47:50.290, 36224, 46068, 87, 303.25
2026/09/24 01:47:51.291, 36224, 46068, 83, 299.60
2026/09/24 01:47:52.293, 36224, 46068, 87, 303.52
2026/09/24 01:47:53.295, 36224, 46068, 85, 306.71
2026/09/24 01:47:54.296, 36224, 46068, 91, 291.92
2026/09/24 01:47:55.297, 36224, 46068, 100, 322.17
2026/09/24 01:47:56.298, 36224, 46068, 100, 347.18
2026/09/24 01:47:57.299, 36224, 46068, 100, 326.51
2026/09/24 01:47:58.300, 36224, 46068, 100, 334.34
2026/09/24 01:47:59.302, 36224, 46068, 100, 339.89
2026/09/24 01:48:00.303, 36224, 46068, 100, 342.98
2026/09/24 01:48:01.305, 36224, 46068, 100, 332.69
2026/09/24 01:48:02.306, 36224, 46068, 84, 314.28
2026/09/24 01:48:03.307, 36224, 46068, 79, 309.81
2026/09/24 01:48:04.308, 36224, 46068, 85, 311.21
2026/09/24 01:48:05.311, 36224, 46068, 86, 289.41
2026/09/24 01:48:06.312, 36224, 46068, 87, 317.04
2026/09/24 01:48:07.313, 36224, 46068, 88, 325.93
2026/09/24 01:48:08.314, 36224, 46068, 88, 297.58
2026/09/24 01:48:09.316, 36224, 46068, 85, 341.59
2026/09/24 01:48:10.318, 36224, 46068, 84, 339.98
2026/09/24 01:48:11.319, 36224, 46068, 85, 234.72
2026/09/24 01:48:12.320, 36224, 46068, 0, 197.68
2026/09/24 01:48:13.322, 36224, 46068, 0, 126.41
2026/09/24 01:48:14.324, 36224, 46068, 0, 104.57
2026/09/24 01:48:15.325, 36224, 46068, 0, 103.77
2026/09/24 01:48:16.327, 36224, 46068, 0, 103.01
2026/09/24 01:48:17.329, 36224, 46068, 0, 102.56
2026/09/24 01:48:18.330, 36224, 46068, 0, 102.23
2026/09/24 01:48:19.332, 36288, 46068, 93, 156.04
2026/09/24 01:48:20.334, 36288, 46068, 91, 262.24
2026/09/24 01:48:21.335, 36288, 46068, 91, 263.29
2026/09/24 01:48:22.337, 36288, 46068, 94, 261.75
2026/09/24 01:48:23.338, 36288, 46068, 92, 264.08
2026/09/24 01:48:24.339, 36288, 46068, 95, 263.73
2026/09/24 01:48:25.341, 36288, 46068, 93, 265.83
2026/09/24 01:48:26.342, 36288, 46068, 100, 287.13
2026/09/24 01:48:27.343, 36288, 46068, 100, 336.58
2026/09/24 01:48:28.344, 36288, 46068, 100, 344.80
2026/09/24 01:48:29.346, 36288, 46068, 100, 342.91
2026/09/24 01:48:30.347, 36288, 46068, 100, 335.39
2026/09/24 01:48:31.349, 36288, 46068, 89, 328.95
2026/09/24 01:48:32.350, 36288, 46068, 79, 294.13
2026/09/24 01:48:33.352, 36288, 46068, 90, 304.39
2026/09/24 01:48:34.354, 36288, 46068, 89, 303.17
2026/09/24 01:48:35.355, 36288, 46068, 89, 304.26
2026/09/24 01:48:36.357, 36288, 46068, 90, 306.11
2026/09/24 01:48:37.358, 36288, 46068, 89, 306.81
2026/09/24 01:48:38.360, 36288, 46068, 78, 305.13
2026/09/24 01:48:39.361, 36288, 46068, 87, 305.52
2026/09/24 01:48:40.362, 36288, 46068, 87, 308.23
2026/09/24 01:48:41.363, 36288, 46068, 87, 303.83
2026/09/24 01:48:42.364, 36288, 46068, 86, 302.31
2026/09/24 01:48:43.366, 36288, 46068, 75, 304.59
2026/09/24 01:48:44.368, 36288, 46068, 86, 310.24
2026/09/24 01:48:45.369, 36288, 46068, 87, 296.99
2026/09/24 01:48:46.370, 36288, 46068, 86, 307.18
2026/09/24 01:48:47.372, 36288, 46068, 85, 302.14
2026/09/24 01:48:48.374, 36288, 46068, 79, 286.06
2026/09/24 01:48:49.375, 36288, 46068, 86, 299.15
2026/09/24 01:48:50.377, 36288, 46068, 82, 301.39
2026/09/24 01:48:51.379, 36288, 46068, 80, 299.09
2026/09/24 01:48:52.380, 36288, 46068, 100, 320.90
2026/09/24 01:48:53.381, 36288, 46068, 100, 329.45
2026/09/24 01:48:54.382, 36288, 46068, 100, 341.42
2026/09/24 01:48:55.383, 36288, 46068, 100, 346.74
2026/09/24 01:48:56.385, 36288, 46068, 100, 335.63
2026/09/24 01:48:57.387, 36288, 46068, 100, 334.86
2026/09/24 01:48:58.388, 36288, 46068, 100, 332.56
2026/09/24 01:48:59.390, 36288, 46068, 79, 297.92
2026/09/24 01:49:00.391, 36288, 46068, 78, 301.50
2026/09/24 01:49:01.393, 36288, 46068, 80, 312.97
2026/09/24 01:49:02.394, 36288, 46068, 85, 303.39
2026/09/24 01:49:03.395, 36288, 46068, 84, 277.97
2026/09/24 01:49:04.398, 36288, 46068, 84, 329.19
2026/09/24 01:49:05.400, 36288, 46068, 81, 333.49
2026/09/24 01:49:06.401, 36288, 46068, 84, 232.10
2026/09/24 01:49:07.403, 36288, 46068, 86, 316.21
2026/09/24 01:49:08.404, 36288, 46068, 87, 339.05
2026/09/24 01:49:09.405, 36288, 46068, 85, 343.70
2026/09/24 01:49:10.407, 36288, 46068, 85, 344.09
2026/09/24 01:49:11.408, 36288, 46068, 85, 343.22
2026/09/24 01:49:12.409, 36288, 46068, 87, 341.06
2026/09/24 01:49:13.411, 36288, 46068, 85, 339.48
2026/09/24 01:49:14.413, 36288, 46068, 87, 327.05
2026/09/24 01:49:15.415, 36288, 46068, 90, 279.13
2026/09/24 01:49:16.416, 36288, 46068, 85, 338.11
2026/09/24 01:49:17.418, 36288, 46068, 84, 301.62
2026/09/24 01:49:18.419, 36288, 46068, 92, 303.58
2026/09/24 01:49:19.420, 36288, 46068, 84, 306.87
2026/09/24 01:49:20.421, 36288, 46068, 83, 313.90
2026/09/24 01:49:21.422, 36288, 46068, 86, 313.92
2026/09/24 01:49:22.424, 36288, 46068, 85, 312.77
2026/09/24 01:49:23.426, 36288, 46068, 84, 312.95
2026/09/24 01:49:24.427, 36288, 46068, 85, 298.92
2026/09/24 01:49:25.428, 36288, 46068, 42, 304.45
2026/09/24 01:49:26.429, 36288, 46068, 100, 346.14
2026/09/24 01:49:27.430, 36288, 46068, 100, 346.74
2026/09/24 01:49:28.431, 36288, 46068, 100, 334.87
2026/09/24 01:49:29.433, 36288, 46068, 100, 332.66
2026/09/24 01:49:30.435, 36288, 46068, 100, 326.70
2026/09/24 01:49:31.437, 36288, 46068, 100, 335.28
2026/09/24 01:49:32.438, 36288, 46068, 100, 327.18
2026/09/24 01:49:33.439, 36288, 46068, 83, 299.99
2026/09/24 01:49:34.440, 36288, 46068, 83, 290.79
2026/09/24 01:49:35.441, 36288, 46068, 82, 318.01
2026/09/24 01:49:36.442, 36288, 46068, 84, 291.57
2026/09/24 01:49:37.444, 36288, 46068, 80, 322.91
2026/09/24 01:49:38.446, 36288, 46068, 83, 266.45
2026/09/24 01:49:39.448, 36288, 46068, 83, 323.63
2026/09/24 01:49:40.449, 36288, 46068, 84, 335.85
2026/09/24 01:49:41.451, 36288, 46068, 83, 336.35
2026/09/24 01:49:42.455, 36288, 46068, 85, 285.69
2026/09/24 01:49:43.457, 36288, 46068, 86, 271.93
2026/09/24 01:49:44.458, 36288, 46068, 86, 340.93
2026/09/24 01:49:45.461, 36288, 46068, 85, 342.60
2026/09/24 01:49:46.462, 36288, 46068, 83, 305.37
2026/09/24 01:49:47.463, 36288, 46068, 84, 298.71
2026/09/24 01:49:48.467, 36288, 46068, 83, 312.70
2026/09/24 01:49:49.468, 36288, 46068, 85, 305.04
2026/09/24 01:49:50.470, 36288, 46068, 91, 299.87
2026/09/24 01:49:51.471, 36288, 46068, 86, 339.33
2026/09/24 01:49:52.473, 36288, 46068, 85, 306.29
2026/09/24 01:49:53.475, 36288, 46068, 94, 309.43
2026/09/24 01:49:54.476, 36288, 46068, 86, 316.32
2026/09/24 01:49:55.477, 36288, 46068, 85, 317.30
2026/09/24 01:49:56.478, 36288, 46068, 85, 316.71
2026/09/24 01:49:57.479, 36288, 46068, 86, 314.18
2026/09/24 01:49:58.481, 36288, 46068, 84, 299.70
2026/09/24 01:49:59.482, 36288, 46068, 100, 327.64
2026/09/24 01:50:00.483, 36288, 46068, 100, 329.89
2026/09/24 01:50:01.484, 36288, 46068, 100, 336.99
2026/09/24 01:50:02.485, 36288, 46068, 100, 335.79
2026/09/24 01:50:03.486, 36288, 46068, 100, 329.67
2026/09/24 01:50:04.487, 36288, 46068, 100, 343.79
2026/09/24 01:50:05.490, 36288, 46068, 100, 344.07
2026/09/24 01:50:06.491, 36288, 46068, 85, 323.91
2026/09/24 01:50:07.492, 36288, 46068, 85, 305.79
2026/09/24 01:50:08.494, 36288, 46068, 84, 283.63
2026/09/24 01:50:09.495, 36288, 46068, 79, 329.85
2026/09/24 01:50:10.497, 36288, 46068, 85, 273.10
2026/09/24 01:50:11.498, 36288, 46068, 84, 341.43
2026/09/24 01:50:12.500, 36288, 46068, 82, 317.31
2026/09/24 01:50:13.501, 36288, 46068, 85, 225.51
2026/09/24 01:50:14.503, 36288, 46068, 85, 285.50
2026/09/24 01:50:15.505, 36288, 46068, 84, 317.21
2026/09/24 01:50:16.507, 36288, 46068, 85, 312.85
2026/09/24 01:50:17.508, 36288, 46068, 86, 273.71
2026/09/24 01:50:18.511, 36288, 46068, 87, 226.28
2026/09/24 01:50:19.512, 36288, 46068, 88, 234.43
2026/09/24 01:50:20.513, 36288, 46068, 86, 332.66
2026/09/24 01:50:21.515, 36288, 46068, 84, 340.79
2026/09/24 01:50:22.516, 36288, 46068, 91, 282.24
2026/09/24 01:50:23.517, 36288, 46068, 87, 337.68
2026/09/24 01:50:24.518, 36288, 46068, 92, 299.17
2026/09/24 01:50:25.520, 36288, 46068, 84, 334.44
2026/09/24 01:50:26.521, 36288, 46068, 84, 309.46
2026/09/24 01:50:27.523, 36288, 46068, 86, 312.67
2026/09/24 01:50:28.524, 36288, 46068, 86, 311.70
2026/09/24 01:50:29.525, 36288, 46068, 88, 317.93
2026/09/24 01:50:30.527, 36288, 46068, 91, 320.83
2026/09/24 01:50:31.528, 36288, 46068, 86, 321.64
2026/09/24 01:50:32.529, 36288, 46068, 100, 339.79
2026/09/24 01:50:33.530, 36288, 46068, 100, 347.55
2026/09/24 01:50:34.531, 36288, 46068, 100, 343.67
2026/09/24 01:50:35.532, 36288, 46068, 100, 331.96
2026/09/24 01:50:36.534, 36288, 46068, 100, 344.64
2026/09/24 01:50:37.536, 36288, 46068, 100, 339.62
2026/09/24 01:50:38.538, 36288, 46068, 100, 338.42
2026/09/24 01:50:39.539, 36288, 46068, 82, 324.68
2026/09/24 01:50:40.540, 36288, 46068, 85, 292.61
2026/09/24 01:50:41.542, 36288, 46068, 83, 297.48
2026/09/24 01:50:42.543, 36288, 46068, 84, 324.70
2026/09/24 01:50:43.544, 36288, 46068, 82, 278.26
2026/09/24 01:50:44.545, 36288, 46068, 83, 304.94
2026/09/24 01:50:45.547, 36288, 46068, 83, 337.85
2026/09/24 01:50:46.548, 36288, 46068, 84, 344.00
2026/09/24 01:50:47.550, 36288, 46068, 85, 345.28
2026/09/24 01:50:48.552, 36288, 46068, 86, 346.51
2026/09/24 01:50:49.554, 36288, 46068, 84, 347.12
2026/09/24 01:50:50.555, 36288, 46068, 85, 345.74
2026/09/24 01:50:51.559, 36288, 46068, 85, 342.98
2026/09/24 01:50:52.561, 36288, 46068, 85, 334.59
2026/09/24 01:50:53.562, 36288, 46068, 89, 268.19
2026/09/24 01:50:54.563, 36288, 46068, 84, 339.37
2026/09/24 01:50:55.564, 36288, 46068, 89, 294.26
2026/09/24 01:50:56.565, 36288, 46068, 83, 338.52
2026/09/24 01:50:57.567, 36288, 46068, 85, 306.22
2026/09/24 01:50:58.568, 36288, 46068, 93, 304.03
2026/09/24 01:50:59.569, 36288, 46068, 85, 337.45
2026/09/24 01:51:00.570, 36288, 46068, 83, 310.76
2026/09/24 01:51:01.571, 36288, 46068, 84, 312.32
2026/09/24 01:51:02.572, 36288, 46068, 84, 317.82
2026/09/24 01:51:03.573, 36288, 46068, 84, 315.01
2026/09/24 01:51:04.574, 36288, 46068, 83, 298.86
2026/09/24 01:51:05.576, 36288, 46068, 100, 303.39
2026/09/24 01:51:06.577, 36288, 46068, 100, 334.73
2026/09/24 01:51:07.578, 36288, 46068, 100, 336.86
2026/09/24 01:51:08.580, 36288, 46068, 100, 337.86
2026/09/24 01:51:09.582, 36288, 46068, 100, 343.21
2026/09/24 01:51:10.583, 36288, 46068, 100, 346.08
2026/09/24 01:51:11.585, 36288, 46068, 100, 334.78
2026/09/24 01:51:12.586, 36288, 46068, 83, 318.52
2026/09/24 01:51:13.588, 36288, 46068, 82, 296.43
2026/09/24 01:51:14.589, 36288, 46068, 79, 320.38
2026/09/24 01:51:15.590, 36288, 46068, 83, 287.81
2026/09/24 01:51:16.592, 36288, 46068, 83, 321.79
2026/09/24 01:51:17.593, 36288, 46068, 81, 344.51
2026/09/24 01:51:18.595, 36288, 46068, 84, 255.78
2026/09/24 01:51:19.596, 36288, 46068, 83, 311.72
2026/09/24 01:51:20.597, 36288, 46068, 85, 334.05
2026/09/24 01:51:21.599, 36288, 46068, 85, 340.15
2026/09/24 01:51:22.601, 36288, 46068, 84, 342.26
2026/09/24 01:51:23.602, 36288, 46068, 85, 340.63
2026/09/24 01:51:24.603, 36288, 46068, 86, 335.03
2026/09/24 01:51:25.605, 36288, 46068, 86, 315.58
2026/09/24 01:51:26.606, 36288, 46068, 89, 260.94
2026/09/24 01:51:27.607, 36288, 46068, 87, 345.70
2026/09/24 01:51:28.608, 36288, 46068, 84, 322.30
2026/09/24 01:51:29.609, 36288, 46068, 85, 301.08
2026/09/24 01:51:30.611, 36288, 46068, 86, 305.68
2026/09/24 01:51:31.612, 36288, 46068, 86, 320.23
2026/09/24 01:51:32.614, 36288, 46068, 93, 305.12
2026/09/24 01:51:33.616, 36288, 46068, 85, 319.90
2026/09/24 01:51:34.617, 36288, 46068, 86, 314.19
2026/09/24 01:51:35.619, 36288, 46068, 85, 314.06
2026/09/24 01:51:36.620, 36288, 46068, 86, 315.67
2026/09/24 01:51:37.621, 36288, 46068, 85, 318.61
2026/09/24 01:51:38.622, 36288, 46068, 100, 318.80
2026/09/24 01:51:39.623, 36288, 46068, 100, 337.20
2026/09/24 01:51:40.624, 36288, 46068, 100, 342.06
2026/09/24 01:51:41.625, 36288, 46068, 100, 346.12
2026/09/24 01:51:42.626, 36288, 46068, 100, 333.39
2026/09/24 01:51:43.627, 36288, 46068, 100, 346.45
2026/09/24 01:51:44.628, 36288, 46068, 100, 337.71
2026/09/24 01:51:45.629, 36288, 46068, 86, 305.22
2026/09/24 01:51:46.630, 36288, 46068, 84, 308.33
2026/09/24 01:51:47.632, 36288, 46068, 86, 314.77
2026/09/24 01:51:48.634, 36288, 46068, 86, 302.52
2026/09/24 01:51:49.635, 36288, 46068, 85, 305.19
2026/09/24 01:51:50.637, 36288, 46068, 85, 329.81
2026/09/24 01:51:51.638, 36288, 46068, 86, 287.43
2026/09/24 01:51:52.639, 36288, 46068, 86, 309.14
2026/09/24 01:51:53.641, 36288, 46068, 87, 340.12
2026/09/24 01:51:54.642, 36288, 46068, 86, 345.41
2026/09/24 01:51:55.644, 36288, 46068, 85, 342.03
