timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/09/23 18:11:52.412, 7598, 46068, 0, 79.83
2026/09/23 18:11:53.413, 7598, 46068, 0, 79.65
2026/09/23 18:11:54.415, 7598, 46068, 0, 79.77
2026/09/23 18:11:55.417, 7598, 46068, 0, 79.96
2026/09/23 18:11:56.418, 7598, 46068, 0, 79.92
2026/09/23 18:11:57.420, 7598, 46068, 0, 79.90
2026/09/23 18:11:58.422, 7598, 46068, 0, 79.85
2026/09/23 18:11:59.424, 7598, 46068, 0, 80.02
2026/09/23 18:12:00.426, 7598, 46068, 98, 145.16
2026/09/23 18:12:01.427, 7614, 46068, 3, 171.15
2026/09/23 18:12:02.429, 6394, 46068, 0, 80.41
2026/09/23 18:12:03.432, 40488, 46068, 48, 131.10
2026/09/23 18:12:04.434, 40532, 46068, 28, 219.46
2026/09/23 18:12:05.435, 40694, 46068, 26, 186.78
2026/09/23 18:12:06.438, 40786, 46068, 24, 157.64
2026/09/23 18:12:07.439, 40890, 46068, 13, 112.51
2026/09/23 18:12:08.441, 41456, 46068, 0, 100.99
2026/09/23 18:12:09.442, 41456, 46068, 0, 101.21
2026/09/23 18:12:10.444, 41456, 46068, 0, 80.26
2026/09/23 18:12:11.446, 41456, 46068, 85, 167.03
2026/09/23 18:12:12.448, 41456, 46068, 84, 221.12
2026/09/23 18:12:13.451, 41456, 46068, 85, 222.79
2026/09/23 18:12:14.453, 41456, 46068, 84, 222.50
2026/09/23 18:12:15.454, 41456, 46068, 83, 219.55
2026/09/23 18:12:16.456, 41456, 46068, 84, 221.77
2026/09/23 18:12:17.458, 41456, 46068, 83, 225.90
2026/09/23 18:12:18.460, 41456, 46068, 85, 226.87
2026/09/23 18:12:19.461, 41456, 46068, 79, 223.06
2026/09/23 18:12:20.463, 41456, 46068, 81, 223.17
2026/09/23 18:12:21.465, 41456, 46068, 83, 239.63
2026/09/23 18:12:22.467, 41456, 46068, 84, 225.62
