timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/09/23 15:10:24.358, 42127, 46068, 84, 286.45
2026/09/23 15:10:25.360, 42127, 46068, 92, 309.38
2026/09/23 15:10:26.362, 42127, 46068, 87, 312.70
2026/09/23 15:10:27.363, 42127, 46068, 86, 310.62
2026/09/23 15:10:28.365, 42127, 46068, 89, 298.00
2026/09/23 15:10:29.366, 42127, 46068, 84, 301.42
2026/09/23 15:10:30.368, 42127, 46068, 90, 293.17
2026/09/23 15:10:31.369, 42127, 46068, 85, 305.39
2026/09/23 15:10:32.372, 42127, 46068, 84, 309.10
2026/09/23 15:10:33.373, 42127, 46068, 87, 327.74
2026/09/23 15:10:34.375, 42127, 46068, 84, 300.48
2026/09/23 15:10:35.377, 42127, 46068, 88, 305.78
2026/09/23 15:10:36.379, 42127, 46068, 85, 307.80
2026/09/23 15:10:37.380, 42127, 46068, 86, 313.35
2026/09/23 15:10:38.381, 42127, 46068, 84, 304.54
2026/09/23 15:10:39.384, 42127, 46068, 86, 307.07
2026/09/23 15:10:40.385, 42127, 46068, 94, 288.48
2026/09/23 15:10:41.387, 42127, 46068, 85, 279.89
2026/09/23 15:10:42.389, 42127, 46068, 84, 297.77
2026/09/23 15:10:43.391, 42127, 46068, 85, 282.73
2026/09/23 15:10:44.392, 42127, 46068, 84, 306.72
2026/09/23 15:10:45.394, 42127, 46068, 86, 291.95
2026/09/23 15:10:46.396, 42127, 46068, 86, 286.59
2026/09/23 15:10:47.398, 42127, 46068, 88, 295.69
2026/09/23 15:10:48.399, 42127, 46068, 84, 284.43
2026/09/23 15:10:49.401, 42127, 46068, 85, 287.42
2026/09/23 15:10:50.404, 42127, 46068, 85, 288.07
2026/09/23 15:10:51.406, 42127, 46068, 85, 283.70
2026/09/23 15:10:52.408, 42127, 46068, 87, 278.67
2026/09/23 15:10:53.410, 42127, 46068, 87, 289.47
2026/09/23 15:10:54.412, 42127, 46068, 87, 286.51
2026/09/23 15:10:55.414, 42127, 46068, 88, 310.68
2026/09/23 15:10:56.415, 42127, 46068, 86, 297.36
2026/09/23 15:10:57.417, 42127, 46068, 90, 276.70
2026/09/23 15:10:58.419, 42127, 46068, 86, 288.73
2026/09/23 15:10:59.420, 42127, 46068, 86, 288.02
2026/09/23 15:11:00.422, 42127, 46068, 86, 271.58
2026/09/23 15:11:01.424, 42127, 46068, 87, 290.43
2026/09/23 15:11:02.425, 42127, 46068, 87, 286.14
2026/09/23 15:11:03.426, 42127, 46068, 86, 281.86
2026/09/23 15:11:04.428, 42127, 46068, 83, 273.50
2026/09/23 15:11:05.429, 42127, 46068, 88, 278.49
2026/09/23 15:11:06.432, 42127, 46068, 84, 274.49
2026/09/23 15:11:07.434, 42127, 46068, 84, 291.11
2026/09/23 15:11:08.435, 42127, 46068, 86, 304.77
2026/09/23 15:11:09.437, 42127, 46068, 86, 275.73
2026/09/23 15:11:10.439, 42127, 46068, 0, 117.77
2026/09/23 15:11:11.441, 42127, 46068, 0, 94.70
2026/09/23 15:11:12.443, 42127, 46068, 0, 94.47
2026/09/23 15:11:13.444, 42127, 46068, 0, 93.33
2026/09/23 15:11:14.446, 42127, 46068, 82, 179.34
2026/09/23 15:11:15.447, 42127, 46068, 89, 253.03
2026/09/23 15:11:16.448, 42127, 46068, 88, 274.60
2026/09/23 15:11:17.450, 42127, 46068, 84, 262.10
2026/09/23 15:11:18.451, 42127, 46068, 86, 287.14
2026/09/23 15:11:19.453, 42127, 46068, 91, 294.93
2026/09/23 15:11:20.456, 42127, 46068, 89, 299.19
2026/09/23 15:11:21.457, 42127, 46068, 86, 284.55
2026/09/23 15:11:22.459, 42127, 46068, 91, 310.93
2026/09/23 15:11:23.461, 42127, 46068, 92, 310.81
2026/09/23 15:11:24.462, 42127, 46068, 94, 307.56
2026/09/23 15:11:25.464, 42127, 46068, 95, 309.70
2026/09/23 15:11:26.466, 42127, 46068, 90, 300.09
2026/09/23 15:11:27.467, 42127, 46068, 89, 313.51
2026/09/23 15:11:28.469, 42127, 46068, 88, 305.97
2026/09/23 15:11:29.471, 42127, 46068, 89, 309.15
2026/09/23 15:11:30.472, 42127, 46068, 94, 320.34
2026/09/23 15:11:31.474, 42127, 46068, 91, 332.58
2026/09/23 15:11:32.475, 42127, 46068, 89, 320.12
2026/09/23 15:11:33.476, 42127, 46068, 94, 333.83
2026/09/23 15:11:34.478, 42127, 46068, 91, 317.36
2026/09/23 15:11:35.480, 42127, 46068, 92, 306.95
2026/09/23 15:11:36.482, 42127, 46068, 94, 319.71
2026/09/23 15:11:37.484, 42127, 46068, 92, 311.19
2026/09/23 15:11:38.497, 42127, 46068, 92, 314.26
2026/09/23 15:11:39.499, 42127, 46068, 91, 314.21
2026/09/23 15:11:40.502, 42127, 46068, 94, 296.87
2026/09/23 15:11:41.504, 42127, 46068, 90, 295.79
2026/09/23 15:11:42.505, 42127, 46068, 91, 304.96
2026/09/23 15:11:43.507, 42127, 46068, 94, 319.52
2026/09/23 15:11:44.509, 42127, 46068, 89, 307.89
2026/09/23 15:11:45.512, 42127, 46068, 86, 320.07
2026/09/23 15:11:46.514, 42127, 46068, 89, 309.89
2026/09/23 15:11:47.516, 42127, 46068, 94, 336.97
2026/09/23 15:11:48.517, 42127, 46068, 91, 291.15
2026/09/23 15:11:49.519, 42127, 46068, 92, 298.77
2026/09/23 15:11:50.521, 42127, 46068, 92, 324.80
2026/09/23 15:11:51.523, 42127, 46068, 89, 308.76
2026/09/23 15:11:52.525, 42127, 46068, 91, 314.93
2026/09/23 15:11:53.527, 42127, 46068, 90, 306.31
2026/09/23 15:11:54.529, 42127, 46068, 91, 301.34
2026/09/23 15:11:55.530, 42127, 46068, 89, 325.64
2026/09/23 15:11:56.532, 42127, 46068, 91, 323.38
2026/09/23 15:11:57.533, 42127, 46068, 95, 317.70
2026/09/23 15:11:58.536, 42127, 46068, 88, 321.09
2026/09/23 15:11:59.539, 42127, 46068, 88, 307.64
2026/09/23 15:12:00.540, 42127, 46068, 94, 319.89
2026/09/23 15:12:01.542, 42127, 46068, 94, 303.09
2026/09/23 15:12:02.543, 42127, 46068, 92, 294.26
2026/09/23 15:12:03.545, 42127, 46068, 94, 315.94
2026/09/23 15:12:04.547, 42127, 46068, 94, 306.71
2026/09/23 15:12:05.550, 42127, 46068, 95, 297.21
2026/09/23 15:12:06.552, 42127, 46068, 92, 336.80
2026/09/23 15:12:07.553, 42127, 46068, 94, 323.69
2026/09/23 15:12:08.555, 42127, 46068, 97, 323.59
2026/09/23 15:12:09.557, 42127, 46068, 93, 321.60
2026/09/23 15:12:10.559, 42127, 46068, 89, 314.33
2026/09/23 15:12:11.560, 42127, 46068, 89, 318.55
2026/09/23 15:12:12.562, 42127, 46068, 91, 339.51
2026/09/23 15:12:13.564, 42127, 46068, 88, 322.91
2026/09/23 15:12:14.565, 42127, 46068, 86, 314.16
2026/09/23 15:12:15.567, 42127, 46068, 92, 312.82
2026/09/23 15:12:16.569, 42127, 46068, 87, 306.04
2026/09/23 15:12:17.572, 42127, 46068, 91, 323.10
2026/09/23 15:12:18.574, 42127, 46068, 90, 318.04
2026/09/23 15:12:19.575, 42127, 46068, 97, 330.86
2026/09/23 15:12:20.577, 42127, 46068, 92, 302.59
2026/09/23 15:12:21.579, 42127, 46068, 90, 314.95
2026/09/23 15:12:22.580, 42127, 46068, 95, 305.78
2026/09/23 15:12:23.582, 42127, 46068, 92, 318.02
2026/09/23 15:12:24.585, 42127, 46068, 94, 328.90
2026/09/23 15:12:25.586, 42127, 46068, 97, 321.10
2026/09/23 15:12:26.588, 42127, 46068, 94, 313.95
2026/09/23 15:12:27.589, 42127, 46068, 90, 318.00
2026/09/23 15:12:28.591, 42127, 46068, 94, 318.89
2026/09/23 15:12:29.593, 42127, 46068, 94, 291.83
2026/09/23 15:12:30.595, 42127, 46068, 90, 307.08
2026/09/23 15:12:31.597, 42127, 46068, 91, 324.27
2026/09/23 15:12:32.598, 42127, 46068, 91, 320.17
2026/09/23 15:12:33.599, 42127, 46068, 88, 318.20
2026/09/23 15:12:34.601, 42127, 46068, 89, 317.27
2026/09/23 15:12:35.603, 42127, 46068, 89, 307.32
2026/09/23 15:12:36.605, 42127, 46068, 94, 323.87
2026/09/23 15:12:37.607, 42127, 46068, 94, 311.27
2026/09/23 15:12:38.610, 42127, 46068, 91, 310.89
2026/09/23 15:12:39.612, 42127, 46068, 93, 330.00
2026/09/23 15:12:40.614, 42127, 46068, 91, 299.57
2026/09/23 15:12:41.615, 42127, 46068, 91, 305.48
2026/09/23 15:12:42.617, 42127, 46068, 86, 316.85
2026/09/23 15:12:43.618, 42127, 46068, 87, 304.48
2026/09/23 15:12:44.620, 42127, 46068, 97, 328.07
2026/09/23 15:12:45.622, 42127, 46068, 91, 293.53
2026/09/23 15:12:46.624, 42127, 46068, 92, 296.04
2026/09/23 15:12:47.626, 42127, 46068, 92, 310.11
2026/09/23 15:12:48.628, 42127, 46068, 89, 318.55
2026/09/23 15:12:49.630, 42127, 46068, 92, 315.83
2026/09/23 15:12:50.632, 42127, 46068, 88, 321.71
2026/09/23 15:12:51.633, 42127, 46068, 91, 305.71
2026/09/23 15:12:52.635, 42127, 46068, 86, 331.58
2026/09/23 15:12:53.637, 42127, 46068, 95, 314.54
2026/09/23 15:12:54.639, 42127, 46068, 94, 293.02
2026/09/23 15:12:55.641, 42127, 46068, 91, 330.05
2026/09/23 15:12:56.643, 42127, 46068, 89, 313.42
2026/09/23 15:12:57.645, 42127, 46068, 90, 320.33
2026/09/23 15:12:58.646, 42127, 46068, 97, 315.83
2026/09/23 15:12:59.648, 42127, 46068, 92, 322.09
2026/09/23 15:13:00.650, 42127, 46068, 93, 326.86
2026/09/23 15:13:01.651, 42127, 46068, 91, 302.83
2026/09/23 15:13:02.654, 42127, 46068, 98, 307.95
2026/09/23 15:13:03.655, 42127, 46068, 93, 312.47
2026/09/23 15:13:04.657, 42127, 46068, 95, 332.11
2026/09/23 15:13:05.659, 42127, 46068, 95, 325.49
2026/09/23 15:13:06.662, 42127, 46068, 93, 311.04
2026/09/23 15:13:07.664, 42127, 46068, 91, 319.89
2026/09/23 15:13:08.665, 42127, 46068, 95, 312.67
2026/09/23 15:13:09.668, 42127, 46068, 92, 332.67
2026/09/23 15:13:10.669, 42127, 46068, 91, 302.29
2026/09/23 15:13:11.672, 42127, 46068, 97, 334.03
2026/09/23 15:13:12.674, 42127, 46068, 93, 324.70
2026/09/23 15:13:13.675, 42127, 46068, 90, 324.04
2026/09/23 15:13:14.677, 42127, 46068, 97, 320.04
2026/09/23 15:13:15.679, 42127, 46068, 97, 316.73
2026/09/23 15:13:16.681, 42127, 46068, 91, 320.78
2026/09/23 15:13:17.683, 42127, 46068, 93, 326.80
2026/09/23 15:13:18.685, 42127, 46068, 97, 320.52
2026/09/23 15:13:19.688, 42127, 46068, 88, 315.33
2026/09/23 15:13:20.690, 42127, 46068, 92, 332.60
2026/09/23 15:13:21.691, 42127, 46068, 92, 322.55
2026/09/23 15:13:22.694, 42127, 46068, 89, 310.60
2026/09/23 15:13:23.696, 42127, 46068, 89, 320.59
2026/09/23 15:13:24.698, 42127, 46068, 89, 322.13
2026/09/23 15:13:25.700, 42127, 46068, 94, 322.52
2026/09/23 15:13:26.702, 42127, 46068, 90, 329.21
2026/09/23 15:13:27.704, 42127, 46068, 92, 349.28
2026/09/23 15:13:28.706, 42127, 46068, 90, 328.32
2026/09/23 15:13:29.708, 42127, 46068, 97, 307.76
2026/09/23 15:13:30.710, 42127, 46068, 92, 311.23
2026/09/23 15:13:31.712, 42127, 46068, 92, 334.05
2026/09/23 15:13:32.714, 42127, 46068, 97, 320.38
2026/09/23 15:13:33.715, 42127, 46068, 92, 315.17
2026/09/23 15:13:34.717, 42127, 46068, 91, 347.19
2026/09/23 15:13:35.719, 42127, 46068, 97, 314.22
2026/09/23 15:13:36.722, 42127, 46068, 91, 316.72
2026/09/23 15:13:37.723, 42127, 46068, 92, 337.43
2026/09/23 15:13:38.725, 42127, 46068, 90, 334.02
2026/09/23 15:13:39.726, 42127, 46068, 92, 335.77
2026/09/23 15:13:40.728, 42127, 46068, 90, 322.38
2026/09/23 15:13:41.730, 42127, 46068, 94, 331.97
2026/09/23 15:13:42.732, 42127, 46068, 88, 331.46
2026/09/23 15:13:43.734, 42127, 46068, 94, 306.96
2026/09/23 15:13:44.735, 42127, 46068, 86, 289.75
2026/09/23 15:13:45.737, 42127, 46068, 89, 314.80
2026/09/23 15:13:46.739, 42127, 46068, 94, 326.01
2026/09/23 15:13:47.741, 42127, 46068, 88, 327.84
2026/09/23 15:13:48.743, 42127, 46068, 86, 310.86
2026/09/23 15:13:49.745, 42127, 46068, 91, 332.00
2026/09/23 15:13:50.747, 42127, 46068, 90, 316.38
2026/09/23 15:13:51.749, 42127, 46068, 94, 356.60
2026/09/23 15:13:52.750, 42127, 46068, 92, 328.86
2026/09/23 15:13:53.753, 42127, 46068, 92, 324.20
2026/09/23 15:13:54.755, 42127, 46068, 91, 319.51
2026/09/23 15:13:55.757, 42127, 46068, 94, 316.24
2026/09/23 15:13:56.759, 42127, 46068, 92, 320.75
2026/09/23 15:13:57.761, 42127, 46068, 89, 298.56
2026/09/23 15:13:58.764, 42127, 46068, 91, 319.80
2026/09/23 15:13:59.766, 42127, 46068, 87, 287.03
2026/09/23 15:14:00.768, 42127, 46068, 92, 310.71
2026/09/23 15:14:01.770, 42127, 46068, 92, 295.63
2026/09/23 15:14:02.771, 42127, 46068, 97, 321.36
2026/09/23 15:14:03.773, 42127, 46068, 91, 311.70
2026/09/23 15:14:04.775, 42127, 46068, 92, 317.32
2026/09/23 15:14:05.777, 42127, 46068, 94, 318.07
2026/09/23 15:14:06.778, 42127, 46068, 90, 321.07
2026/09/23 15:14:07.781, 42127, 46068, 88, 296.23
2026/09/23 15:14:08.783, 42127, 46068, 89, 305.68
2026/09/23 15:14:09.785, 42127, 46068, 90, 318.76
2026/09/23 15:14:10.787, 42127, 46068, 91, 312.84
2026/09/23 15:14:11.789, 42127, 46068, 92, 313.08
2026/09/23 15:14:12.792, 42127, 46068, 89, 313.53
2026/09/23 15:14:13.795, 42127, 46068, 92, 301.78
2026/09/23 15:14:14.797, 42127, 46068, 92, 327.00
2026/09/23 15:14:15.799, 42127, 46068, 92, 339.42
2026/09/23 15:14:16.801, 42127, 46068, 94, 314.39
2026/09/23 15:14:17.803, 42127, 46068, 87, 318.24
2026/09/23 15:14:18.805, 42127, 46068, 92, 316.84
2026/09/23 15:14:19.807, 42127, 46068, 90, 309.13
2026/09/23 15:14:20.809, 42127, 46068, 93, 306.87
2026/09/23 15:14:21.811, 42127, 46068, 90, 304.79
2026/09/23 15:14:22.813, 42127, 46068, 92, 316.22
2026/09/23 15:14:23.814, 42127, 46068, 92, 340.34
2026/09/23 15:14:24.816, 42127, 46068, 91, 334.21
2026/09/23 15:14:25.818, 42127, 46068, 94, 332.12
2026/09/23 15:14:26.820, 42127, 46068, 87, 306.60
2026/09/23 15:14:27.822, 42127, 46068, 88, 308.24
2026/09/23 15:14:28.824, 42127, 46068, 95, 321.51
2026/09/23 15:14:29.826, 42127, 46068, 92, 298.38
